customer_id,Final_Cluster
28654,Tech enthusiasts
28655,High spenders
28656,Karens
28657,Karens
28658,Vegetarians
28659,Karens
28660,High spenders
28662,Karens
28664,Vegetarians
28665,Pet lovers
28666,Promo Hunters
28667,College students
28669,High spenders
28670,Large families
28671,Promo Hunters
28672,Karens
28674,Promo Hunters
28675,Demanding foodies
28676,Large families
28677,Promo Hunters
28679,Karens
28680,Promo Hunters
28681,Pet lovers
28684,High spenders
28685,High spenders
28686,Karens
28687,Large families
28688,Tech enthusiasts
28689,Large families
28690,Large families
28691,Large families
28692,Tech enthusiasts
28695,Promo Hunters
28696,Demanding foodies
28697,Large families
28699,Vegetarians
28700,Pet lovers
28702,Karens
28703,Large families
28704,Promo Hunters
28705,Demanding foodies
28706,Karens
28707,Karens
28708,Large families
28709,Vegetarians
28710,Tech enthusiasts
28711,Large families
28713,Pet lovers
28714,College students
28715,Karens
28716,Pet lovers
28717,Karens
28718,Karens
28719,Demanding foodies
28720,Karens
28721,Promo Hunters
28722,Karens
28723,Large families
28724,Promo Hunters
28725,Pet lovers
28726,High spenders
28727,Karens
28728,Large families
28729,Promo Hunters
28730,Promo Hunters
28733,Vegetarians
28734,High spenders
28735,Tech enthusiasts
28736,Vegetarians
28737,Large families
28738,Vegetarians
28739,Large families
28740,Vegetarians
28741,High spenders
28742,Large families
28743,Promo Hunters
28746,Karens
28747,Karens
28748,Pet lovers
28749,High spenders
28750,Promo Hunters
28751,Tech enthusiasts
28753,Tech enthusiasts
28754,Pet lovers
28755,Pet lovers
28756,Vegetarians
28757,Tech enthusiasts
28758,Demanding foodies
28759,Large families
28760,Tech enthusiasts
28761,College students
28762,Tech enthusiasts
28764,Vegetarians
28765,Promo Hunters
28766,High spenders
28767,Karens
28768,Demanding foodies
28769,Karens
28771,High spenders
28772,Karens
28773,Large families
28775,Demanding foodies
28776,Vegetarians
28777,Pet lovers
28778,Vegetarians
28779,Promo Hunters
28780,Promo Hunters
28781,Tech enthusiasts
28782,Pet lovers
28783,Pet lovers
28784,High spenders
28785,Karens
28786,Karens
28787,Vegetarians
28788,Demanding foodies
28789,Pet lovers
28790,Pet lovers
28791,Vegetarians
28792,College students
28793,High spenders
28794,Promo Hunters
28795,High spenders
28796,Vegetarians
28797,Pet lovers
28798,Large families
28799,Pet lovers
28800,Vegetarians
28801,Pet lovers
28802,Pet lovers
28803,Promo Hunters
28804,High spenders
28805,Karens
28807,Large families
28808,Vegetarians
28809,Karens
28810,High spenders
28811,Vegetarians
28813,Vegetarians
28814,Karens
28815,High spenders
28816,Large families
28817,Promo Hunters
28818,Tech enthusiasts
28819,High spenders
28821,Karens
28822,College students
28825,Promo Hunters
28826,High spenders
28827,High spenders
28828,Vegetarians
28829,High spenders
28830,Demanding foodies
28831,Vegetarians
28832,Karens
28833,Karens
28835,Pet lovers
28837,Large families
28838,High spenders
28840,Vegetarians
28841,Karens
28842,Pet lovers
28844,Tech enthusiasts
28845,High spenders
28848,Vegetarians
28849,Pet lovers
28850,Large families
28853,Large families
28854,Demanding foodies
28855,High spenders
28856,Pet lovers
28857,Tech enthusiasts
28858,High spenders
28859,Vegetarians
28860,High spenders
28861,Large families
28862,Large families
28863,Karens
28864,Tech enthusiasts
28865,Large families
28866,Large families
28867,Tech enthusiasts
28868,High spenders
28869,Tech enthusiasts
28870,Demanding foodies
28871,Promo Hunters
28872,Karens
28873,Large families
28874,High spenders
28875,High spenders
28876,Pet lovers
28877,Promo Hunters
28878,Large families
28879,Vegetarians
28880,High spenders
28881,Vegetarians
28882,Promo Hunters
28883,Karens
28885,Promo Hunters
28887,Karens
28888,Promo Hunters
28889,High spenders
28890,Pet lovers
28891,Karens
28892,Vegetarians
28893,Karens
28894,Demanding foodies
28895,College students
28896,Vegetarians
28897,College students
28898,Large families
28900,Karens
28901,Large families
28903,High spenders
28904,Large families
28905,Karens
28906,High spenders
28907,Karens
28908,Demanding foodies
28909,Large families
28910,Vegetarians
28911,Promo Hunters
28912,Pet lovers
28913,Karens
28914,Demanding foodies
28915,High spenders
28917,Promo Hunters
28918,High spenders
28919,Pet lovers
28920,Demanding foodies
28921,Large families
28922,Karens
28926,Large families
28927,Large families
28928,Vegetarians
28929,High spenders
28930,Karens
28931,Vegetarians
28932,Promo Hunters
28933,Demanding foodies
28934,Karens
28938,High spenders
28940,High spenders
28941,Large families
28942,High spenders
28943,High spenders
28944,Vegetarians
28946,Demanding foodies
28947,Large families
28949,Karens
28950,Demanding foodies
28951,Demanding foodies
28952,Vegetarians
28953,Pet lovers
28954,Vegetarians
28955,Vegetarians
28956,Vegetarians
28957,Large families
28958,Promo Hunters
28960,Pet lovers
28961,Pet lovers
28962,Vegetarians
28963,Karens
28966,High spenders
28967,Vegetarians
28968,Large families
28969,High spenders
28970,Karens
28971,High spenders
28972,Karens
28973,Promo Hunters
28975,Karens
28976,Promo Hunters
28977,Vegetarians
28978,Karens
28979,Pet lovers
28980,Large families
28981,High spenders
28982,Promo Hunters
28983,Vegetarians
28985,Vegetarians
28987,High spenders
28988,Vegetarians
28990,Large families
28992,Vegetarians
28994,Vegetarians
28995,Vegetarians
28996,Promo Hunters
28997,Demanding foodies
28998,Vegetarians
28999,Karens
29000,Promo Hunters
29001,Karens
29002,Promo Hunters
29003,Karens
29004,Vegetarians
29005,Vegetarians
29006,Karens
29007,Vegetarians
29008,Promo Hunters
29009,Vegetarians
29012,Vegetarians
29013,High spenders
29014,Karens
29015,Karens
29016,Vegetarians
29019,High spenders
29020,Pet lovers
29021,Pet lovers
29022,Vegetarians
29023,Vegetarians
29025,Karens
29027,Pet lovers
29028,Tech enthusiasts
29029,Vegetarians
29030,Karens
29031,Demanding foodies
29032,Large families
29034,Tech enthusiasts
29036,Karens
29038,Tech enthusiasts
29039,Vegetarians
29040,Promo Hunters
29041,Karens
29043,Vegetarians
29044,Demanding foodies
29045,High spenders
29046,Tech enthusiasts
29047,Demanding foodies
29048,Large families
29049,Promo Hunters
29050,Tech enthusiasts
29051,Tech enthusiasts
29052,Tech enthusiasts
29053,Large families
29054,Large families
29055,Vegetarians
29057,Pet lovers
29058,Large families
29059,Vegetarians
29060,College students
29061,Pet lovers
29062,Vegetarians
29063,Large families
29064,Tech enthusiasts
29065,Large families
29066,High spenders
29068,Karens
29069,High spenders
29071,High spenders
29072,Pet lovers
29073,High spenders
29075,High spenders
29076,Karens
29077,Demanding foodies
29078,High spenders
29079,Vegetarians
29080,High spenders
29081,Karens
29082,Tech enthusiasts
29083,Vegetarians
29084,Large families
29085,Vegetarians
29087,Large families
29088,Demanding foodies
29089,High spenders
29090,Large families
29091,Demanding foodies
29092,Pet lovers
29094,High spenders
29095,Promo Hunters
29096,Vegetarians
29097,Karens
29098,Promo Hunters
29101,High spenders
29102,Karens
29103,Promo Hunters
29104,Demanding foodies
29105,Tech enthusiasts
29106,Promo Hunters
29108,Promo Hunters
29109,High spenders
29110,College students
29111,Demanding foodies
29112,Promo Hunters
29113,High spenders
29114,Large families
29115,Karens
29116,Demanding foodies
29117,High spenders
29118,Vegetarians
29119,Tech enthusiasts
29120,College students
29121,Vegetarians
29122,Promo Hunters
29123,High spenders
29125,Vegetarians
29127,Karens
29128,Karens
29129,High spenders
29130,High spenders
29131,Large families
29132,Vegetarians
29133,Large families
29134,Demanding foodies
29137,Promo Hunters
29138,Vegetarians
29139,High spenders
29141,Pet lovers
29142,Vegetarians
29144,Tech enthusiasts
29146,Promo Hunters
29147,High spenders
29148,Vegetarians
29149,Promo Hunters
29150,College students
29151,Demanding foodies
29152,College students
29153,Vegetarians
29154,Tech enthusiasts
29155,Promo Hunters
29156,Promo Hunters
29157,Demanding foodies
29158,Karens
29159,Karens
29160,Promo Hunters
29161,Demanding foodies
29163,Demanding foodies
29164,Vegetarians
29165,Large families
29166,Promo Hunters
29167,Promo Hunters
29168,High spenders
29170,High spenders
29171,High spenders
29172,High spenders
29173,Karens
29174,Vegetarians
29175,Large families
29176,Large families
29177,Demanding foodies
29178,Pet lovers
29179,Demanding foodies
29180,Promo Hunters
29181,Vegetarians
29183,Promo Hunters
29185,Tech enthusiasts
29186,Large families
29187,Demanding foodies
29188,Demanding foodies
29189,Vegetarians
29190,Promo Hunters
29191,Karens
29192,Karens
29193,Promo Hunters
29194,Vegetarians
29195,Karens
29196,Pet lovers
29197,Karens
29198,Vegetarians
29199,High spenders
29201,Demanding foodies
29202,High spenders
29203,Promo Hunters
29204,High spenders
29205,Vegetarians
29206,Demanding foodies
29207,Promo Hunters
29208,Vegetarians
29209,High spenders
29210,Large families
29211,Demanding foodies
29212,Vegetarians
29213,College students
29216,Large families
29217,Promo Hunters
29218,Demanding foodies
29219,Vegetarians
29220,College students
29221,Tech enthusiasts
29222,Karens
29223,Karens
29224,High spenders
29225,Karens
29227,Karens
29228,Promo Hunters
29229,High spenders
29230,Vegetarians
29232,High spenders
29233,Large families
29235,Pet lovers
29236,Large families
29237,High spenders
29239,Promo Hunters
29240,Tech enthusiasts
29241,Pet lovers
29242,Large families
29243,Tech enthusiasts
29244,Pet lovers
29245,High spenders
29246,Vegetarians
29249,Promo Hunters
29250,Large families
29251,Karens
29252,Karens
29254,High spenders
29255,Karens
29257,Tech enthusiasts
29259,Large families
29261,Demanding foodies
29262,Karens
29263,Pet lovers
29264,High spenders
29265,Karens
29267,Karens
29268,Demanding foodies
29269,Pet lovers
29270,Demanding foodies
29271,Tech enthusiasts
29272,High spenders
29273,Demanding foodies
29274,Promo Hunters
29276,Pet lovers
29277,Vegetarians
29278,High spenders
29279,Karens
29280,High spenders
29281,Karens
29283,Vegetarians
29284,High spenders
29285,Vegetarians
29287,Pet lovers
29290,Demanding foodies
29292,Karens
29293,Vegetarians
29294,Tech enthusiasts
29295,Karens
29296,Vegetarians
29297,Demanding foodies
29298,Demanding foodies
29299,Karens
29300,Vegetarians
29301,College students
29302,Large families
29303,Karens
29304,Vegetarians
29305,Karens
29306,Large families
29308,Vegetarians
29309,Large families
29310,Karens
29311,Vegetarians
29312,High spenders
29313,Demanding foodies
29314,Large families
29315,Tech enthusiasts
29316,Demanding foodies
29317,High spenders
29318,Karens
29319,Vegetarians
29320,Tech enthusiasts
29321,Large families
29322,Vegetarians
29323,Demanding foodies
29325,Tech enthusiasts
29326,Promo Hunters
29328,Promo Hunters
29329,Large families
29330,Large families
29332,Vegetarians
29333,Large families
29334,College students
29335,Vegetarians
29336,Promo Hunters
29338,High spenders
29339,High spenders
29340,High spenders
29341,High spenders
29342,Promo Hunters
29343,Pet lovers
29344,Demanding foodies
29345,Karens
29346,Pet lovers
29348,Large families
29350,Karens
29351,College students
29352,Promo Hunters
29353,Large families
29354,Promo Hunters
29356,Vegetarians
29357,Large families
29359,Large families
29360,College students
29361,Karens
29363,Vegetarians
29364,Karens
29365,Pet lovers
29367,Large families
29368,Vegetarians
29369,Promo Hunters
29370,Promo Hunters
29371,Demanding foodies
29372,Vegetarians
29373,Large families
29374,Karens
29375,Large families
29376,Demanding foodies
29377,Promo Hunters
29378,Karens
29379,Large families
29380,High spenders
29381,Vegetarians
29382,Demanding foodies
29383,High spenders
29384,High spenders
29385,Karens
29386,Demanding foodies
29387,Demanding foodies
29388,Promo Hunters
29389,Promo Hunters
29390,Pet lovers
29391,Karens
29392,High spenders
29393,Demanding foodies
29394,Vegetarians
29395,High spenders
29396,Large families
29397,Large families
29398,Promo Hunters
29399,High spenders
29402,High spenders
29404,Large families
29405,Promo Hunters
29406,Pet lovers
29407,Vegetarians
29409,High spenders
29411,Karens
29412,Vegetarians
29413,Vegetarians
29414,Karens
29415,Pet lovers
29416,High spenders
29418,Promo Hunters
29419,High spenders
29420,High spenders
29421,Pet lovers
29422,Vegetarians
29423,Karens
29425,Promo Hunters
29426,Large families
29428,High spenders
29430,Tech enthusiasts
29431,Pet lovers
29432,High spenders
29433,Promo Hunters
29435,Karens
29436,College students
29437,Pet lovers
29439,Tech enthusiasts
29440,Promo Hunters
29441,Pet lovers
29442,Vegetarians
29443,Karens
29444,Promo Hunters
29445,Large families
29446,Vegetarians
29447,College students
29448,Large families
29450,High spenders
29451,High spenders
29452,High spenders
29453,Karens
29455,High spenders
29456,Large families
29457,Karens
29458,Tech enthusiasts
29460,High spenders
29461,Karens
29463,Vegetarians
29464,Promo Hunters
29465,Demanding foodies
29466,Pet lovers
29467,Demanding foodies
29468,Tech enthusiasts
29469,Vegetarians
29470,Vegetarians
29471,Karens
29472,High spenders
29474,Demanding foodies
29475,Karens
29476,Large families
29477,High spenders
29478,Vegetarians
29479,Pet lovers
29480,Demanding foodies
29481,Karens
29482,Vegetarians
29483,Vegetarians
29484,Vegetarians
29485,Vegetarians
29486,Tech enthusiasts
29487,Karens
29488,Karens
29489,Large families
29493,Pet lovers
29494,High spenders
29495,Large families
29497,Promo Hunters
29498,Karens
29499,Large families
29502,Vegetarians
29503,Demanding foodies
29504,Vegetarians
29508,Vegetarians
29510,Tech enthusiasts
29511,High spenders
29513,Karens
29514,Vegetarians
29515,Karens
29517,Pet lovers
29518,Promo Hunters
29519,Vegetarians
29520,Promo Hunters
29521,Large families
29522,Pet lovers
29523,Pet lovers
29524,Demanding foodies
29525,Demanding foodies
29526,High spenders
29528,Promo Hunters
29529,Vegetarians
29530,Pet lovers
29531,Large families
29534,Demanding foodies
29536,Demanding foodies
29537,Pet lovers
29538,Demanding foodies
29539,Karens
29540,Large families
29543,Vegetarians
29544,Vegetarians
29545,Promo Hunters
29546,Tech enthusiasts
29547,Demanding foodies
29548,College students
29549,Vegetarians
29550,Vegetarians
29551,Promo Hunters
29552,Vegetarians
29553,Demanding foodies
29554,Karens
29555,Large families
29556,Pet lovers
29557,Pet lovers
29558,Demanding foodies
29559,Demanding foodies
29560,Vegetarians
29561,High spenders
29563,Pet lovers
29565,College students
29566,Vegetarians
29567,Large families
29568,Karens
29569,Promo Hunters
29570,Tech enthusiasts
29572,Vegetarians
29573,Large families
29574,Vegetarians
29575,High spenders
29576,Karens
29577,Large families
29578,Large families
29579,Vegetarians
29580,Large families
29581,Promo Hunters
29582,Demanding foodies
29583,College students
29585,High spenders
29586,Promo Hunters
29587,High spenders
29588,Promo Hunters
29589,Tech enthusiasts
29590,Large families
29591,Vegetarians
29592,Large families
29594,Karens
29595,Demanding foodies
29596,Demanding foodies
29597,Large families
29598,College students
29599,Pet lovers
29600,Tech enthusiasts
29601,High spenders
29602,Demanding foodies
29605,Large families
29606,Tech enthusiasts
29607,High spenders
29608,Pet lovers
29610,High spenders
29611,Promo Hunters
29612,High spenders
29614,High spenders
29617,Karens
29618,Large families
29619,College students
29620,Promo Hunters
29621,Karens
29622,Vegetarians
29623,High spenders
29625,Large families
29626,High spenders
29628,Pet lovers
29629,Demanding foodies
29630,Vegetarians
29631,Promo Hunters
29632,Vegetarians
29633,Tech enthusiasts
29634,Karens
